,id,reviewContent,createDate,reviewScore
42,3356500657,부모님이 화장실가기 편하셨다고 했어요 첨가물도 없고 복용도 편하고 맛도 거북스럽지 않아 좋은 제품 같아요,2022-01-28T04:25:53.412+0000,5
43,3365463057,가족을 위해 매번 주문해요,2022-02-11T14:41:16.726+0000,5
44,3360874928,항상 잘먹고있던거라 라방때 주문한건데 택배사 파업으로 인해 배송을 안해주시더군요 다른곳은 파업으로 대처택배사를 정해 보내주시는데 판매만 실컷 하시고 배송은 파업끝날때까지 기다리라는 행동은 너무 하시네요 유도리있는 배송좀 해주셨음 좋겠습니다,2022-02-06T06:49:55.676+0000,4
45,3363570839,늘 이용합니다 효과도 좋고 맛있어요,2022-02-09T11:23:21.521+0000,5
46,3365280860,유산균먹고 장건강 챙겨요,2022-02-11T10:21:00.459+0000,5
47,3326518881,가족들 다같이 챙겨먹을 유산균을 찾다가 프로스랩 제품력 좋기로 유명한걸 들었던터라 구매해봤어요 다른 제품 먹을때보다 확실히 효과가 좋은거 같아요  특히 저랑 딸이 절 닮아 장이 안좋은건지 변비를 달고 사는데  같이 꾸준히 챙겨먹으니 둘 다 화장실 가는게 두렵지 않아졌어요 다같이 먹다보니 금방 동나서 또 구매하러 왔다가 리뷰 남기고 갑니다,2021-12-17T10:11:17.591+0000,5
48,3362587212,재주문해 먹는데 속이 편해지는거 같아요,2022-02-08T10:13:47.242+0000,5
49,3364218281,아이들과 꾸준히먹고있습니다,2022-02-10T06:50:58.273+0000,5
50,3362646715,예전에 효과가 좋아서 다시 구매해봅니다,2022-02-08T11:08:04.357+0000,4
51,3363498135,떨아지면 꾸준히 주문하고 있어요,2022-02-09T10:05:16.096+0000,5
52,3359578742,잘받았어요 이번엔좀늦게주문해서 ,2022-02-04T11:48:57.963+0000,5
53,3354659546,신랑이설사묽은변으로일회 화장실을 다녔는데 여기꺼 먹고 회로 줄어 만족하고 있습니다재 구매의사 있습니다,2022-01-25T13:14:46.205+0000,5
54,3360840304,꾸준히먹고잇어요 가격대는좀되지만효과가젤조아요 그전에다른제품이것저것먹어봣는데 얘가정말최고예요 완전추천합니다 화장실도잘가고 빛깔도황금황금한게 아주건강해진느낌입니다,2022-02-06T05:47:57.271+0000,5
55,3310143657,배송이 빨라서 좋았고 유통기한도 길게 와서 안심하고 먹었네요 화장실을 너무 못가서 골치였는데 잘 알아보고 구입했는데 아주 만족스러워요 지금 먹은지 일 정도 밖에 안됏는데 확실히 효과가 제대로 오더라구요 환불 이벤트 걸어 놓으신 거  보고 얼마나 자신만만하면 이럴까 싶어서 진짜 효과 없으면 바로 연락할 생각하고 있었는데 왠걸 다 이유가 있었네요 가격이 저렴한 편은 아니지만 이런거 저런거 생각하면 이정도는 해야할 것 같아요 일단 첨가물이 없어서 어른 아이 할 것 없이 안심하고 먹을 수 있을 것 같고 다른 것보다 PCC 인증 이 되어 있는거 보고 확실히 품질을 위해서 여러 차례 제품 검사를 하시는 구나 싶어서 아주 믿음직 스러웠습니다 이번에는 어떨지 몰라서 한박스만 구매했는데 다음에는 + 이벤트 제품으로 더 져렴하게  구입해서 쟁여두려구요 감사합니당 많이 파세요,2021-11-25T00:12:17.881+0000,5
56,3371641170,계속 먹고있는 유산균 안먹으면 불안해요 퀄리티 포장 다좋아요,2022-02-20T02:10:20.839+0000,5
57,3358467033,믿고 먹는 브랜드 입니다 뒷통수만 없기를,2022-02-02T13:13:21.010+0000,5
58,3359973325,아직 딱히 좋아진 점은 못느꼈어요 더 먹어봐야 알듯,2022-02-05T03:45:58.027+0000,3
59,3362534379,이 제품 먹은 지 년 쯤 되네요 처음엔 장건강이 괜찮아지는건지 잘 모르겠던데 오랫동안 먹다보니 한달 정도 안 먹으면 유산균 먹을 때와 차이가 나더라구요 암튼 좋음,2022-02-08T09:18:58.905+0000,5
60,3346211992,늘 먹던거에요 가격이 좀 부담되서 좋다는 다른것도 먹어보고 현미겨로 된것도 먹어보고 했는데 대체불가입니다   전 이걸 먹고 유독 변을 잘 보거나 하진 않지만  딱 이거 뱃속이 부글부글 끓지 않는것 이것만으로도 만족합니다,2022-01-14T00:59:22.446+0000,5
61,3358370167,아이스박스에 포장이 껌꼼하게 되서 왔어요원래는 유기농 프리바이오틱스 패밀리 먹다가 이번엔 골드로 시켜봐요 먹던게 조금 남아서 아직 먹어보지 못해서 별하나는 뺏어요 대체적으로 프로스랩 제품들이 괜찮아서 기존에 먹던 제품보다 비싸지만 믿고 시켜봤어요,2022-02-02T08:50:56.880+0000,4
62,3326426012,애기때문에 프로스랩 제품 자주 이용해요 이번에 신랑하고 같이 먹을 유산균 구매해봤는데 배송도 빠르고 냉동배송도 잘 해주더라구용 일단 화학성분 없어서 믿고 먹는 브랜드인데 맛도 좋구 보장균수 넉넉해서 잘먹어보려구요 남편도 맛있다 하네요 확실히 화장실 잘 가고 있는것 같아요 좀 더 챙겨 먹어볼게요 감사합니다,2021-12-17T08:01:29.471+0000,5
63,3370649618,꼼꼼하게잘배송되었어요 아직먹어보기전이라 먹어보구 좋으면  재구매할께요,2022-02-18T11:23:32.806+0000,3
64,3370931189, 온가족 다 잘  맞아서  꾸준히  챙겨 먹어요   가격만  좀 착했음 좋겠어요,2022-02-19T01:41:31.336+0000,5
65,3354950805,신랑이 먹는 패밀리다 떨어졌는데 라방때까지 좀만 기다리라구 했더니 주일 지났는데 화장실 불편하다고 얼른 사달라고  다행히 라방 딱해주셔서 세트로 구매했어요 포장 냉장배송 거기에 지구까지 생각하는 친환경 프로 아이스팩을 넣어주셔서 기분도 좋았습니다 다음 라방때 까지 사놓은거 잘 먹으면서 기다릴께요 프로스랩좋은거 말하는건 입아프니까 생략해요 ,2022-01-26T02:52:23.934+0000,5
66,3358781794,진짜 쾌변해요  그래서 이것만 먹어요,2022-02-03T07:16:43.345+0000,5
67,3352787966,현재 먹는 유산균이 있어서 아직 먹어보지 않았어요 상품은 좋을것같아요 먹어보고 후기 나중에 올릴께요,2022-01-23T00:49:22.850+0000,5
68,3374444453,아직은 모르지만 먹어보고 괜찮다면 또 주문 할래요,2022-02-23T23:56:47.859+0000,5
69,3359135497,엄마사드렸는데속이 편안하고 변도 잘 보고 좋대요,2022-02-04T02:06:41.657+0000,5
70,3363585748,항상 잘 먹고 있어요 좋아요,2022-02-09T11:38:13.616+0000,5
71,3361360602,늘 구매합니다 잘받았습니다,2022-02-07T02:17:55.102+0000,5
72,3355032535,+으로 몇번째 구매해 먹고 있는 상품이에요  후기도 좋지만 타사 제품들과 꼼꼼히 비교하고 프로바이오틱스를 고르는 방법까지 많이도 찾아본뒤 구매하게 됐던 상품이라 만족하며 계속 이용중입니다  다른 영양제도 마찬가지지만 아무리 좋은 약이라도 자신에게 맞는건 따로 있다고 하던데 불만 없이 잘 먹고 있습니다,2022-01-26T05:04:09.178+0000,5
73,3371736146,년동안 꾸준히 먹고있어요 믿고 먹입니다,2022-02-20T04:39:52.389+0000,5
74,3372740212,화학성분이 없어 안심하고 오래 먹을수 있어서 좋습니다,2022-02-21T15:20:16.727+0000,5
75,3361934793,좋아요 재구매합니다,2022-02-07T14:17:22.610+0000,5
76,3358650818,오늘 처음 받아봐서 효과는 한 달 리뷰에 적을게요 배송이랑 포장은 괜찮았어요 맛은 음엄 청 단백한 빵맛 익숙하진 않은데 먹다보면 괜찮아지겠죠 맛 때문에 산 건 아니니 효과를 기대해보겠습니다,2022-02-03T03:04:48.482+0000,5
77,3364025979,잘 먹고 있어요,2022-02-10T02:53:59.744+0000,5
78,3361413506,칼배송이라 좋습니다,2022-02-07T03:11:38.129+0000,5
79,3349321899,부모님 선물로 구매했어요포장 꼼꼼하고 좋은데 센스있게 선물용 종이백 같른 것도 함께 넣어주면 좋을 것 같습니다,2022-01-18T08:56:18.186+0000,4
80,3359877599,꾸준히 챙겨먹고 있습니다,2022-02-05T01:17:56.869+0000,5
81,3358126674,하도 좋다고 해서 꾸준히 먹어보고 있습니다,2022-02-01T11:35:09.704+0000,5
82,3370694625,늘 구매하는 제품 먹기편하고 좋아요,2022-02-18T12:29:42.015+0000,5
83,3350689730,늘 포장도 꼼꼼하게  빠르게 배송되어 오고 효과도 좋아서 종종 구매합니다 맛은 누룽지 맛이예요,2022-01-20T03:19:23.838+0000,5
84,3372385882,기존에 먹어봤든 제품이라 또 구매했습니다,2022-02-21T04:54:57.285+0000,5
85,3357153545,늘 먹는거에요 효과좋아요,2022-01-29T08:50:11.772+0000,5
86,3357766116,좋아요 잘 먹고 있습니다,2022-01-31T02:55:15.975+0000,5
87,3359382734,가성비 좋은 것 같습니다,2022-02-04T08:18:37.888+0000,5
88,3358993513,먹던거 다시 주운 재주문,2022-02-03T14:03:11.341+0000,5
89,3356819945,괜찮은거 같아요 맛도 좋습니다,2022-01-28T14:46:59.803+0000,5
90,3372158104,유산균은 이것만 먹어요 + 행사 영원히 하면 좋겠어요,2022-02-21T00:20:23.085+0000,5
91,3358715039,오랜만에 재주문입니다,2022-02-03T05:10:55.093+0000,5
92,3349967012,배송빨라요 어제 밤에 주문했는데 오늘 도착했어요 맛은 다른유산균보다 맛있지는않아요,2022-01-19T05:24:04.973+0000,5
93,3355218451,먹기 간편하고좋아요 이지컷 없어서 아쉬워요,2022-01-26T09:16:48.318+0000,5
94,3369532472,다른거 먹었다가 가스차고 불편해서 갈아탔는데 만족합니다,2022-02-17T05:08:09.231+0000,4
95,3354991648,늘 먹던 유산균이예요 아이부터 할머니 할아버지까지 잘 먹고 있습니다 ,2022-01-26T04:00:25.592+0000,5
96,3372142300,우리집 유산균은 항상 패밀리입니다,2022-02-20T23:48:14.645+0000,5
97,3355328315,배송 엄청 빠르네요 유산균은 프로스랩만 먹어요,2022-01-26T11:33:40.847+0000,5
98,3366414430,어머님이 꾸준히 드시는 제품이에요  냉장보관답게 아이스박스에 잘 포장되어 왔네요,2022-02-13T02:37:31.634+0000,5
99,3357330254,효과도 괜찮고 맛도 좋아서 꾸준히 먹어보려합니다,2022-01-29T23:24:46.175+0000,5
100,3373380371,배송 빠르게 잘받았습니다,2022-02-22T11:56:24.454+0000,5
101,3354579185,월요일 저녁에 라이브보다가 주문했는데 화요일 오전에 받아서 깜짝 놀랐어요,2022-01-25T11:54:10.267+0000,5
102,3370770450,장건강을위해 비싼 유산균으로사봤어요,2022-02-18T14:32:13.736+0000,5
103,3372920609,먹던 상품입니다 좋아요,2022-02-22T02:32:29.487+0000,5
104,3362294813,아기꺼 사면서 어른용도 구매했습니다 맛이 누룽지맛 비슷하니 구수합니다 먹고 나서 화장실도 잘 가고 뱃속 불편함없이 괜찮습니다,2022-02-08T04:50:51.731+0000,5
105,3371675592,먹기 편하고 좋아요 꾸준히 복용하고 있네요,2022-02-20T02:54:58.477+0000,5
106,3355244773,유통기한 년 상품으로 냉장 배송 잘 받았습니다 번째 구매입니다,2022-01-26T09:52:30.482+0000,5
107,3372469674,항상 꾸준히 먹고 있습니다,2022-02-21T07:07:03.983+0000,5
108,3357670775,꾸준히 먹고있어요 재주문 예정,2022-01-30T15:48:29.562+0000,5
109,3372474864,부모님이 늘 챙겨드셔요,2022-02-21T07:15:43.746+0000,5
110,3358284604,비싼만큼 기대가 큽니다,2022-02-02T04:20:46.729+0000,5
111,3370177206,꾸준히 섭취하니 몸이 건강해진듯 합니다,2022-02-18T01:55:03.350+0000,5
112,3369890015,좋아요 맛있고 효과도,2022-02-17T12:30:50.480+0000,5
113,3368356619,먹고나서 확실히 좋아졌어요진짜루요,2022-02-15T14:33:08.169+0000,5
114,3371844378,효과 좋습니다 잘먹늘게영,2022-02-20T08:10:19.856+0000,5
115,3372420206,어머니가 엄청 좋아하세요 ,2022-02-21T05:47:09.404+0000,5
116,3346351707,늘 먹다가 작년에 다른 거 먹었었는데  다시 돌아왔어요 이만 한게 없는 거 같아요,2022-01-14T03:18:03.866+0000,5
117,3357845367,먹고 나서 일부터는 변을 보는 것이 진짜 편해졌어요 물론 장도 편안해졌고요 쓴 맛도 거의 없어서 먹는 것도 편합니다 다음에 또 구매할 의향있어요,2022-01-31T08:17:20.065+0000,5
118,3372519996,효과 있었으면 좋겠네요,2022-02-21T08:32:44.100+0000,5
119,3353769021,저는 잘 안맞구 엄마는 좋으시데요 강추강추,2022-01-24T09:14:51.692+0000,5
120,3371214214,속 편안하네요 만족합니다,2022-02-19T07:40:05.712+0000,5
121,3370349209,좋아요잘쓰고있어요,2022-02-18T04:48:27.622+0000,5
122,3367807493,일주일정도 먹으니 배변도 편해지고 좋으네요 재구매할께요,2022-02-15T04:16:42.934+0000,5
123,3352587172,살짝 미숫가루처럼 당도가 있어서  아이들이 맨입에더 잘 먹어요,2022-01-22T12:15:48.106+0000,5
124,3365575647,비닐을 더 아낄 수 있게 개별 포장을 작게하면 좋겠음 매번 남는 가루가 아까움,2022-02-12T00:31:01.044+0000,4
125,3374123725,다좋은데 넘 비싸요,2022-02-23T10:37:25.766+0000,4
126,3343414643,효과는 좋아요 다만 우선 냉장보관이라 꺼내먹기를 종종 잊어버려서 조금 불편해요 그리고  맛도 개인적으론 쫌 물과 꿀꺽 삼킵니다,2022-01-10T09:44:48.611+0000,4
127,3371483248,늘믿고먹는제품이에요,2022-02-19T15:08:53.689+0000,3
128,3354572304,라이브 기다려서 샀어요 빠른 배송도 감사합니다,2022-01-25T11:47:15.810+0000,5
129,3370627785,꾸준히 먹는 유산균이에요,2022-02-18T10:51:52.776+0000,5
130,3347910818,변비로 주 정도 고생했는데 이거 먹고 이틀만에 재구매 의사까지 생기네요 짱짱,2022-01-16T07:11:01.586+0000,5
131,3302180189,프로스랩 구매해보고 효과가 너무 좋아서 번째 재구매하는 중이이요 지난 월에 +구성 제품써보고 다떨어져서 같은 구성으로 재구매했어요 냉동포장으로 꼼꼼히 포장되어 와서 기분 좋게 열었다가 유통기한 보고 기푼상해서 리뷰 남겨요 저번엔 개월 패키지 제품으로 받았었는데 재고가 다 떨어졌는지 이번에는 한달치 개별포장 제품으로 받았어요 그래서 그런지 유통기한이 넉넉하지 못한 제품으로 왔어요 유통기한이 년정도 남은 제품이길래 뭔가 이상해서 저번에 구매한걸 찾아보니 월에 구매한 제품이랑 제조일자와 유통기한이 딱 한날 차이나는 제품이더라구요 쨌든 유산균이고 냉동포장해서 배송될 만큼 제품 내용물의 보존을 신경쓰시면서 년 남짓 남은 제품을 배송하다니요 월에 구매하고 거의 반년이 지나서 시킨 건데 그때 당시 제품이랑 유사한 시기에 생산된 제품이 아직까지 소진되지 않고 팔리고 있는걸 보니 네이버 판매 위라는 명성이 의심스러울 정도입니다 재작년부터 꾸준히 구매하고 있는 중이었는데 이번만 구매하고 재구매는 어려울거 같네요  실망스럽습니다,2021-11-13T09:39:54.547+0000,1
132,3372920837,좋아요 잘 먹을게요,2022-02-22T02:32:47.626+0000,5
133,3357416264,항상 이것만 먹어요 좋아요,2022-01-30T02:41:05.593+0000,5
134,3354897112,항상먹던건데 저렴하게 구매했어요,2022-01-26T01:27:17.129+0000,5
135,3352953320,아주 좋아요 강추합니다,2022-01-23T04:53:25.031+0000,5
136,3371016005,늘 구매해서 먹습니다 ,2022-02-19T03:12:47.418+0000,5
137,3367525952,배송이 정말 엄청 빠릅니다 잘먹을께요,2022-02-14T14:28:08.125+0000,5
138,3367516710,엄마가 꾸준히 드시는 유산균이에요,2022-02-14T14:10:25.838+0000,5
139,3368481070,배송도 빠르고 효과도 좋았으면 합니다,2022-02-16T00:01:22.096+0000,5
140,3369381502,다먹고 재구매했어요,2022-02-17T01:45:20.181+0000,5
141,3368835143,빠른배송감사 감사 감사  늘 잘먹구있습니다,2022-02-16T07:47:48.019+0000,5
142,3358049664,친정엄마께서 항상 드시는 유산균이에요 매번 재구매하고있습니다 앞으로도 계속 좋은 유산균 만들어주세요,2022-02-01T05:45:50.821+0000,5
143,3364298995,아직까지는 효과가 좋은지 모르겠지만 꾸준히 먹어볼게요,2022-02-10T08:26:43.049+0000,4
144,3355955661,항상 믿고 먹는 좋아요,2022-01-27T08:56:44.947+0000,3
145,3355815129,항상 키즈 프로바이오틱스만 먹다가 처음으로 구매해 봅니다 키즈로도 아이들의 장이 확연히 좋아짐을 느껴서 균수가 더 많은 제품으로 바꿨네요,2022-01-27T05:43:53.823+0000,5
146,3360906913,이제 먹어서 아직 뚜렷한 효과가 나타나진 않았지만 좋아질거라 생각하고 먹고있습니다,2022-02-06T07:46:27.913+0000,4
147,3364992253,입자가 아주 곱네요 더 먹어봐야 알것 같습니다,2022-02-11T04:34:06.668+0000,5
148,3367766441,빠르게 배송 잘 받았습니다,2022-02-15T03:18:02.776+0000,4
149,3354988085,싸고 빠르게 잘 잗앗어요,2022-01-26T03:54:40.951+0000,5
150,3344947629,프로스랩 프로바이오틱스 좋아요 회사에서 유산균 선물로 줬었거든요 다시 프로스랩으로 돌아왔어요,2022-01-12T08:50:03.598+0000,5
151,3366700532,꾸준히 먹고 있어요 좋아요,2022-02-13T11:00:06.867+0000,5
152,3351045325,항상이요해요 맛도좋고 좋아요,2022-01-20T11:10:21.946+0000,5
153,3350838726,항상 재구매합니다   저희집 건강 제품 ,2022-01-20T06:46:11.041+0000,5
154,3357071680,매번 잘 먹고 있어여,2022-01-29T05:20:34.317+0000,5
155,3362476458,가족유산균이에요믿고 먹고있어요,2022-02-08T08:17:36.313+0000,5
156,3352236468,잘사용하고있어요  좋아요,2022-01-22T03:19:30.969+0000,5
157,3358604299,유산균 여기껏  좋은것 같아요 화장실도 잘가고 아이들도 잘 먹고 좋아요,2022-02-03T01:25:32.288+0000,5
158,3357057862,장이 편해져서 좋은데 배송할때도 아이스백과 함께와서 따뜻한 물에 타 마시면 효과가 없을까봐 찬물로 믹서해서 먹느것이 조금 불편해요,2022-01-29T04:48:19.747+0000,5
159,3347677080,유산균 꾸준히 먹어요 재주문인데도 좋네요,2022-01-16T00:51:26.991+0000,5
160,3369944759,조아요조아조아요조아,2022-02-17T13:44:29.397+0000,5
161,3360780475,언제나 믿고 사고 있어요 냉장유통 좋아요,2022-02-06T04:00:56.172+0000,4
162,3358917102,원래잘먹던거라 또 구매해요 스틱형이라 넘 좋네요,2022-02-03T11:42:38.074+0000,5
163,3367201007,잘 쓰고 있어요 추천해요,2022-02-14T05:12:07.731+0000,5
164,3359287138,금액은 비싸지만 불필요한 합성원료가 안들어가있어서 꾸준히 먹게 되요,2022-02-04T06:22:26.500+0000,5
165,3362006320,좋아요 꾸준히 복용중,2022-02-07T19:29:50.918+0000,5
166,3352406914,배송빠르고 효과좋아요,2022-01-22T07:36:16.675+0000,5
167,3352208740,한달 먹어보니 효과 좋아요,2022-01-22T02:45:04.031+0000,5
168,3351062978,만족하며  소화도잘되고좋아요,2022-01-20T11:31:37.503+0000,4
169,3354950428,가족분이변비로고생이심했는데이거한박스먹으면서아주쉽게배변을보고있어요 한박스사서먹어보곤 그담부턴무조건많이삽니다 많이살수록할인율도높아서 ,2022-01-26T02:51:48.356+0000,5
170,3348674276,먹기도 편하고 계속 주문해서 먹고 있어요,2022-01-17T09:40:06.427+0000,4
171,3364000747,배송도 빠르고 상품 괜찮습니다,2022-02-10T02:23:54.337+0000,4
172,3363588922,믿고 계속먹고있는 제품입니다,2022-02-09T11:40:54.431+0000,5
173,3367926466,번째 구입합니다,2022-02-15T06:46:39.029+0000,5
174,3351509956,잘받았습니다 다음에 또 만나요,2022-01-21T03:31:01.460+0000,5
175,3356452902,항상 먹고있는 제품입니다 아이들이 잘 먹어서 꾸준히 계속 먹고있어요 행사 자주 자주 해주세요,2022-01-28T03:20:02.539+0000,5
176,3338434053,포장이 다시 예전으로 돌아왔네요 믿고 먹고 있습니다 변비로 고생하는 가족들이 모두 함께 먹고있습니다,2022-01-03T23:57:16.174+0000,5
177,3356584091,효과 있는듯해요 몇년 먹었는데요 그냥 보면 모르겠는데 안먹으면 확 차이나네요,2022-01-28T06:34:07.593+0000,4
178,3353494093,선물했어요 가격비쌌는데 하루내도록 다른 유산균과 비교해본결과 성분이제일좋길래 구입햇어요 좋으면 또 구입할게요,2022-01-24T02:18:09.839+0000,5
179,3362842172,신선해보이고 용량이 많아요,2022-02-08T14:01:52.287+0000,5
180,3340584933,배송도 빠르고 깔끔하게 잘 왔어요 묶음구매로 저렴하게 구매했습니다,2022-01-06T10:17:18.807+0000,5
