,id,reviewContent,createDate,reviewScore
32,3358964234,먹어보고 괜찮아서 엄마 주문해드렸어요 가격대비 귯,2022-02-03T13:07:25.344+0000,5
33,3373007514,이렇게까지 크게 포장할 이유가 있었을까 싶긴한데 품질이랑은 별 상관이 없구배송 엄청빨랐구요 효과 아직은 모르겠어요,2022-02-22T04:39:14.634+0000,4
34,3370867494,먹어보고 다음에 또 살게요,2022-02-19T00:04:45.304+0000,5
35,3370429551,싼 가격에 보장균수가 억이라 좋네요 ,2022-02-18T06:25:19.665+0000,5
36,3366874163,벌써 통째 구매입니다 유산균 보장이래서 믿고 먹고있어요,2022-02-13T16:01:55.429+0000,5
37,3371369193,계속 재구매하고 있어요,2022-02-19T11:47:46.269+0000,5
38,3370452582,효과 좋은것 같네요 저렴하고,2022-02-18T06:53:13.765+0000,5
39,3370474061,잘 쓰고 있습니다 수고하세요,2022-02-18T07:19:56.133+0000,5
40,3363299280,유산균은 처음인데 잘 먹어 볼께요 배송은 구매 익일 수령이네요,2022-02-09T06:20:09.680+0000,5
41,3365388619,가격도좋고꾸준히먹을께요 배송도빠릅니다,2022-02-11T12:51:35.766+0000,5
42,3362593695,너무 좋은 제품 좋은 가격에 감사합니다 부모님 드릴려구 산거에요,2022-02-08T10:19:57.030+0000,5
43,3348895121,개별 포장이 잘되어있어서 너무좋아요 파우치에 넣으면 겉은 좀 구겨지는데 안엔 멀쩡하구요 한 두개씩 잘라서 가지고 다니면서 거의 매일 챙겨먹고있어요 알약 삼키느라 물을 많이 먹어서 그런건진 모르겠는데 뭔가 순하고 속이편하고 좋은것같아요 다른거 먹을때보다 순하다는 느낌이 들어요 정확히 뭔지는 잘 모르겠지만 좋은것같아요,2022-01-17T18:30:16.009+0000,5
44,3367561644,늘먹던거예요많이파세여,2022-02-14T16:08:57.090+0000,5
45,3358965884,누나가 추천해서 먹고있는데 효과가 좋아요,2022-02-03T13:10:19.093+0000,4
46,3358715743,매일 아침 공복에 챙겨먹고 있어요 속이 가벼워지는 느낌 다 먹으면 또 구매할 생각입니다,2022-02-03T05:12:20.726+0000,5
47,3368634338,배송도 빠르고 안전하게 잘왔어요,2022-02-16T03:46:43.226+0000,5
48,3367766781,가성비 좋아요 먹기편해요,2022-02-15T03:18:30.556+0000,5
49,3363966254,먹건더라 재주문합니다 캡슐이라서 가루형태가 싫은 저한텐 먹기좋아요,2022-02-10T01:43:55.354+0000,5
50,3362524547,항상 먹고 있어요  온 가족 영양을 책임지는  든든합니다,2022-02-08T09:07:56.260+0000,5
51,3368982669,좋네요 가격도 배송도,2022-02-16T10:39:55.825+0000,5
52,3368006101,꾸준히 먹으니 속도편해지고 넘좋아요,2022-02-15T08:18:48.783+0000,5
53,3368686832,항상 챙겨 먹던거라 재구매합니다,2022-02-16T04:55:00.189+0000,5
54,3360300439,다른 유산균 먹다가 바꾸고 나서 몇개월째 꾸준히 먹고 있는데 효과가 있는 것 같아서 앞으로도 먹을 예정이에요,2022-02-05T10:16:02.718+0000,5
55,3370596919,배송 진짜 빠르구요 유통기한 넉넉하구요 캡슐이라 먹기 편해요 다른제품 먹다가 여기꺼는 첨 구매하네요 신랑과 다른 체질이라 둘다 잘 맞았으면 좋겠어요,2022-02-18T10:06:05.064+0000,4
56,3369509521,먹기편합니다 배송빨라요,2022-02-17T04:38:21.340+0000,5
57,3362089213,변비가 심해서 구매했는데 달라지는게 없어서 아쉽네요 효과가 없어요,2022-02-08T01:10:09.943+0000,3
58,3369785039,항상 먹는거에요 좋아요,2022-02-17T10:20:43.709+0000,5
59,3370536319,꾸준히 먹어보겠습니다,2022-02-18T08:38:25.018+0000,5
60,3358599609,하루에 한알씩 먹는중이예요 효과는 꾸준히 먹어봐야 알겠지만 화장실 가기가편해지는 것 같습니다,2022-02-03T01:14:53.398+0000,5
61,3364754032,이번에 다 먹어가서 다시 주문 넣었어요 먹기도편해서 아주좋아요,2022-02-11T00:42:16.053+0000,5
62,3362746998,가성비 좋은 유산균이예요 아침마다 챙겨먹음,2022-02-08T12:35:19.388+0000,5
63,3367282547,효과있어서 떨어뜨리지 않고 먹습니다 강추,2022-02-14T07:20:31.960+0000,5
64,3367769160,먹어보고 괜찮으면 정착하려고요,2022-02-15T03:22:09.617+0000,5
65,3369642511,늘 재구매해서먹어요,2022-02-17T07:19:30.064+0000,5
66,3364444844,하루에 한알씩 꼭 챙겨먹고 있어요 무난하고 좋은듯 합니다,2022-02-10T11:25:04.643+0000,5
67,3368840872,열씨미 복용하고 있습니다,2022-02-16T07:54:12.797+0000,5
68,3369484568,빠른배송 감사합니다,2022-02-17T04:05:37.715+0000,5
69,3367591739,조아요마니파세요,2022-02-14T22:15:46.314+0000,5
70,3363002226,전반적으로 다 만족스러워요,2022-02-08T23:50:14.177+0000,5
71,3367988965,항상먹던 제품 구매잘했습니다,2022-02-15T07:59:22.362+0000,5
72,3358752038,배송 빠르고 포장도 꼼꼼해요 잘 먹을께요,2022-02-03T06:21:20.845+0000,5
73,3369689395,배송 빠르고 좋아요,2022-02-17T08:16:15.981+0000,5
74,3366771977,항상 구매해서 먹고있지만 만족합니다,2022-02-13T12:52:32.679+0000,5
75,3361833214,개월 먹다가좋은거 같아서 이번에 다시 주문했는데 배송도 빠르고 먹기편해서 좋습니다,2022-02-07T11:51:51.747+0000,5
76,3369017841,빠른배송 감사합니다,2022-02-16T11:17:05.332+0000,5
77,3367320309,영양제는 매번 이것만 주문해요,2022-02-14T08:24:32.177+0000,5
78,3369058953,배송 빠르고 좋습니다,2022-02-16T12:01:42.911+0000,5
79,3367436916,배송빠르고 포장깔끔하고 좋아요,2022-02-14T11:56:50.071+0000,5
80,3367539186,효과 좋아요 먹어보면 확실히 달라요,2022-02-14T14:57:04.324+0000,5
81,3356755562,배송도 빠르고 많은 분들이 주문 하신거 같아 후기 보고 구매합니다 무엇보다 화장실 효과가 있었으면 좋겠습니다,2022-01-28T12:21:58.532+0000,5
82,3373057868,영양제만 먹다가 유산균도 필요할거같아서 주문했어요  꾸준히 복용해볼려구요,2022-02-22T05:49:19.080+0000,4
83,3363824286,유산균 보장 수가 많으면서 가성비 좋아서 구매했어요,2022-02-09T18:13:30.866+0000,5
84,3365980710,매일 챙겨먹어요 굿굿,2022-02-12T08:44:27.871+0000,5
85,3365923089,배송도 빠르고 포장도 꼼꼼하게 해주셧어요,2022-02-12T07:26:58.538+0000,5
86,3349762372,포장이 너무 꼼꼼히 잘되어서 배송이 되었어요 종이진공초장 최고네요 유산균도 진공 포장이 되어 있어서 휴대용으로 가지고 다니어 회서에도 먹기 편하게 되어 있네요,2022-01-19T00:12:28.813+0000,5
87,3367197232,무난하게 먹을만 합니다,2022-02-14T05:06:45.608+0000,4
88,3345414887,약은 아직 잘 모르겠지만 배송이 정말 빨라서 일단 너무 좋아요 전에 먹던게 다 끝나가는지 모르고 부랴부랴 후기보고 주문했는데 바로 오네요 약 포장이 생각보다 너무 커서 당황했지만 그래도 한알씩 포장되서 더 신선하게 먹을 수 있는 것 같긴 해요 가격도 착해서 괜찮으면 꾸준히 주문해서 먹어보려고 합니다 감사합니다,2022-01-13T01:06:07.472+0000,5
89,3368203307,변이 딱딱하게 나와요,2022-02-15T11:48:10.010+0000,4
90,3368001450,배송 빠르고 좋아요,2022-02-15T08:13:38.377+0000,5
91,3367622890,늘 주문해서 먹어요,2022-02-15T00:17:21.488+0000,5
92,3366154699,완전빠른배송 감사드립니다,2022-02-12T13:05:47.373+0000,5
93,3365803926,꾸준히 먹으니 좋은것같아요,2022-02-12T04:52:56.739+0000,3
94,3369130025,잘 먹고있습니다,2022-02-16T13:20:26.090+0000,3
95,3363554431,첨 시켜본 제품인데 효과가 좋으면 좋겠네요,2022-02-09T11:04:51.347+0000,5
96,3361739547,아주 좋아요 최고 가성비짱,2022-02-07T09:39:31.078+0000,5
97,3363946409,괜찮은것 같아서 꾸준히 먹고 있어요,2022-02-10T01:23:25.495+0000,5
98,3362428979,부모님 드리려고 구매 했는데효과가좋길 바라네요,2022-02-08T07:27:45.927+0000,5
99,3363397413,부모님 주문해 드렸는데 좋다하시네요,2022-02-09T08:11:13.859+0000,5
100,3364445738,빠른배송에 좋은제품잘받았어요,2022-02-10T11:26:03.740+0000,5
101,3363718798,늘 구매하는 유산균 배송도 빠르고 좋아요,2022-02-09T13:55:22.081+0000,5
102,3358902388,저렴하게 잘 산거 같아요 포장도 최고네요 많이 파세요,2022-02-03T11:15:02.600+0000,5
103,3349135504,유통기한도 넉넉하고 배송도 다음 날 빠르게 왔습니다 가루 제형의 유산균이 먹기 힘들어서 캡슐로 사봤는데 확실히 먹기 편하고 좋아요 유산균 효과는 아직 먹은 지 얼마 안 되어 모르겠으나 효과가 있으면 좋겠습니다,2022-01-18T04:50:33.585+0000,5
104,3353536322,변비가 심해서 그런지 복용 후 화장실을 아주 잘 간다거나 그렇진 않지만 안 먹는 것보단 나아요 억 유산균이고 가격도 저렴해서 좋아요,2022-01-24T03:04:39.686+0000,5
105,3368503792,만 족 합 니 다,2022-02-16T00:39:10.284+0000,5
106,3363395786,매번  주문해서 먹고있어요 감사합니다,2022-02-09T08:09:25.611+0000,5
107,3358766699,배송빠릅니다 먹기 편해요 포장도 꼼꼼합니다,2022-02-03T06:48:43.070+0000,5
108,3359137674,아침마다 잘 챙겨먹고 있어요  먹으니 속이 좀더 편해지는거 같습니다,2022-02-04T02:10:51.395+0000,5
109,3366698326,배송 빠르고 좋아요,2022-02-13T10:56:37.738+0000,5
110,3363612152,처음 구입해서 효과는 지나봐야겠지요,2022-02-09T12:02:47.126+0000,5
111,3363307631,배송도 빠르고 캡슐형이라 먹기도 편해요,2022-02-09T06:29:56.360+0000,5
112,3358951208,꾸준히 먹고 있어요 또 재구매하였습니다,2022-02-03T12:44:30.123+0000,5
113,3366043664,싸고 좋아요 굿굿굿,2022-02-12T10:21:53.678+0000,5
114,3359608067,알약으로된유산균은처음먹었는데 먹기편하고속이편했어요,2022-02-04T12:19:12.682+0000,5
115,3354540641,유산균 다른제품 먹고있는데 가격도 싸고 성분도 괜찮아서 먹어보려고 주문했어요꾸준히 먹어볼게요유통기한도 넉넉해서 좋네요,2022-01-25T11:14:20.638+0000,5
116,3361623510,배송업체 문제로 늦었지만 빠른대처로 잘받았네요,2022-02-07T06:54:57.533+0000,4
117,3356871777,포장깔끔하고 캡슐크기 목넘김편해요 가격도저렴하구먹어보겠습니다,2022-01-28T22:23:19.885+0000,5
118,3365186315,아주좋습니다 굿굿굿,2022-02-11T08:14:22.349+0000,5
119,3356750573,상품평이 괜찮아서 구매해 보았습니다 배송이 빨랐습니다 가격도 저렴해서 좋습니다,2022-01-28T12:11:33.173+0000,5
120,3362726664,가루보다 먹기 편해서 재구매합니다,2022-02-08T12:17:59.522+0000,5
121,3347616906,그동안장이안좋아가끔씩설사도나오고했는데이제품꾸준히하루한알씩공복에먹으니 속도편하고무엇보다대변색깔자체가거무튀튀한색에서밝은황색으로바뀌었네요신기합니다분명효과는있는듯,2022-01-15T17:31:49.424+0000,4
122,3356230399,개별포장되어있어서 좋아요 저는 가루약 형태보다 알약이 먹기 쉬워서 알약으로 사봤어요,2022-01-27T15:57:10.391+0000,5
123,3373990029,배송이 정말 빨라요 하루만에 왔습니다,2022-02-23T07:52:59.993+0000,5
124,3363507163,배송도 매우 빠르게 오고 좋아요 ,2022-02-09T10:15:15.131+0000,5
125,3360675287,부모님이  항상드시는 제품이예요 만족해요,2022-02-06T01:11:09.217+0000,5
126,3363504538,배송도 빨르고 너무 좋아요,2022-02-09T10:12:16.404+0000,5
127,3359722999,알약형태가 가루보다 먹기 편해보여서 구입해봐요,2022-02-04T14:32:42.555+0000,5
128,3355414755,꾸준히 먹고 있어요 가루가 아니라 먹기 너무 편리해요 개별포장이라 가지고 다니기도 편해요,2022-01-26T13:10:26.270+0000,5
129,3360426376,변비가 심해져서 샀어여 효과 있었음 좋겠네요,2022-02-05T12:32:40.575+0000,4
130,3350773515,저는 차전자피랑 같이 먹으려고 구매했습니다 의외인건지 차전자피는 정말 잘맞는데 이 유산균은 저와는 안 맞나봅니다 같이먹음 변비가 생겨요,2022-01-20T05:20:30.999+0000,5
131,3359972301,건강해질게요  건간챙기기,2022-02-05T03:44:28.909+0000,5
132,3360360324,배송 빨라요 저렴하게 잘 샀어요,2022-02-05T11:21:05.673+0000,5
133,3373737623,엄마가 이거 먹고 확실히 좋아졌다고 하셔서 한번더 주문했습니다,2022-02-23T02:28:23.687+0000,5
134,3361716996,계속 재구매해서 먹는 영양제입니다,2022-02-07T09:03:32.862+0000,5
135,3363434604,배송이 빨라서 그냥 좋아요,2022-02-09T08:52:55.483+0000,5
136,3359100791,번째 재구매입니다 장건강에 도움이 많이 되고 좋아요,2022-02-04T00:47:57.685+0000,5
137,3358035003,유산균 효과 좋아요 변도 잘보고  묵은변이   좋네요,2022-02-01T04:34:46.498+0000,5
138,3359623847,포장잘되잇네요 먹기편해요,2022-02-04T12:34:57.848+0000,5
139,3362162920,그럭저럭 잘 이요하고잇습니다,2022-02-08T02:33:57.422+0000,4
140,3359197582,여러가지 유산균을 먹어봤지만 나쁘지 않았습니다,2022-02-04T04:03:36.828+0000,5
141,3350981943,배송엄청빠르네요 알약이 생각보다 크기가커서 살짝 놀랐는데 목에 걸리지않고 부드럽게 잘넘어가네요 유산균 효과있길 기대해봅니다,2022-01-20T09:51:00.578+0000,5
142,3356451073,스틱포장된거 먹었었는데 바닥에 조금만 흘려도 끈적이고 먹기 불편했는데 캡슐은 엄청 편하고 좋아요,2022-01-28T03:17:48.172+0000,5
143,3359909861,아직 안먹어봤지만 좋은제품일것같아요,2022-02-05T02:10:43.109+0000,5
144,3364824529,다 먹고 또 사려구요 ,2022-02-11T01:56:19.181+0000,5
145,3362590189,항상 먹는 장건강 유선균,2022-02-08T10:16:41.341+0000,5
146,3365798841,여러번 재구매중,2022-02-12T04:46:51.536+0000,4
147,3361536899,꾸준히 먹고있어요 좋습니다,2022-02-07T05:07:18.403+0000,5
148,3358918608,항상 먹던거라 부모님 사드렸는데 만족해하네요,2022-02-03T11:45:19.165+0000,5
149,3362227985,알약이라서 너무 좋아요,2022-02-08T03:38:48.382+0000,5
150,3363472232,빠른배송 좋았습니다,2022-02-09T09:36:42.298+0000,5
151,3371559449,매번 주문하는 제품입니다잘 먹고 있습니다,2022-02-20T00:05:45.394+0000,5
152,3360909657,사이즈 적당하고 목넘김 좋습니다,2022-02-06T07:51:27.389+0000,5
153,3346958460,플라스틱없이 친환경소재로 꼼꼼하게 포장되어와서 좋아요 배송도 무지 빠릅니다 베지캡슐에 억 유산균 제품인데 가성비가 좋은거 같아요 복용하고 괜찮다면 계속 주문할 생각입니다,2022-01-14T23:53:01.702+0000,5
154,3360495677,행사할때 다같이 잘 구매했어요,2022-02-05T13:54:03.208+0000,5
155,3369536376,신랑이 장이안좋서 후기보고주문했어요 효과있길바래요,2022-02-17T05:13:04.815+0000,5
156,3372963592,아주좋아요재구매할거예요,2022-02-22T03:36:03.447+0000,5
157,3361764759,유통기한 넉넉하고 좋아요,2022-02-07T10:17:47.465+0000,4
158,3367766561,개월분 샀는데 유통기한 년으로 넉넉한걸로 보내주셨어요 감사합니다,2022-02-15T03:18:11.937+0000,5
159,3371551393,온가족먹기 좋아요 아이들도 잘먹네요,2022-02-19T23:33:58.090+0000,5
160,3367358422,이모 건강이 부쩍 안 좋아지셔서 구매했어요 꾸준히 먹으면서 효과 보이면 좋겠어요,2022-02-14T09:34:29.042+0000,5
161,3358655613,먹기편하고 건강해지는 느낌입니다 추천,2022-02-03T03:15:09.794+0000,5
162,3355325527,효과 있는건지 모르겠네요 변비가 더심해진듯함은 왜일까요,2022-01-26T11:30:26.108+0000,3
163,3366561642,저번에 먹고 효과좋아서 또 구매했어요 평소 장이안좋은데 이거먹고 훨씬 편해졌어요,2022-02-13T06:40:55.690+0000,5
164,3358899154,실온보관이라 편하고  먹기도 편했어요,2022-02-03T11:09:11.534+0000,5
165,3360006231,너무좋네요 건강해질일만남앗어요,2022-02-05T04:32:59.715+0000,5
166,3357400769,먹기도 편하고 가격도 저렴하고  좋아요  배송도 빨라요,2022-01-30T02:16:57.915+0000,5
167,3353657966,유산균 유목민이었는데 요거 먹고 정착했어요 포장도 딱 적당하니 좋고 성분도 좋아요,2022-01-24T06:03:54.624+0000,5
168,3352662884,벌써 몇통째 먹는중입니다 유산균 없는 삶은 상상할 수도 없는 너무 만족합니다 강추드립니다,2022-01-22T14:15:08.360+0000,5
169,3370438862,빠른 배송 감사합니다 항상 애용하고 있어요,2022-02-18T06:36:32.057+0000,5
170,3350666957,있던거 다 먹고 선물받은 타제품 복용했더니 효과차이가 너무나서 다시구매했어요 먹어보면 확실히 차이나요,2022-01-20T02:44:47.539+0000,5
171,3373606646,늘 사용하는 제품이라 걍 다 만족합니다,2022-02-22T22:05:31.542+0000,5
172,3360086736,잘 받았어요 항상 두고 먹구 있어요,2022-02-05T06:19:04.760+0000,5
173,3374666130,배송도 빨랐고 아주 만족합니다,2022-02-24T05:09:24.246+0000,5
174,3356918894,아이들 유산균으로 꾸준히 먹는 제품입니다 알약형태라 먹기편해요,2022-01-29T01:08:19.805+0000,5
175,3357772808,남자친구가 장이 안좋은거 같아서 주문해줬어요 먹기 편하고 장건강도 쫌 좋아지는거 같다고 하네욤보장균수가 높고 유익균의 먹이도 같이 들어 있어서 좋은거 같아욤 캡슐 개별 포장되어있어 위생적이고 먹기도 편하다네영,2022-01-31T03:19:20.019+0000,5
176,3347092151,유산균 여러개 먹어봤는데 이거만큼 잘받는 유산균 없어요 몇몇개는 속도쓰리던데 이거는 속쓰림두 없구 완전 깔끔해요 화장실도 편하게 가구 저는 이거만먹을 예정입니당,2022-01-15T02:53:16.388+0000,5
177,3373443903,배송도 빠르고매번 재구매하고 있어요,2022-02-22T13:00:41.011+0000,5
178,3369225807,그냥 항상 필수라 먹어요  가격도 착하고 좋아여,2022-02-16T15:50:11.112+0000,5
179,3372772817,항상 주문하는 제품입니다 빠른 배송 감사합니다,2022-02-21T19:22:46.554+0000,5
180,3367395384,두 통째 먹고 있어요 캡슐로 되어있어 먹기에도 편하고 넘 좋습니다,2022-02-14T10:44:56.483+0000,5
181,3372841305,아직먹지는않앗지만 배송빠르고좋아요,2022-02-22T00:58:06.267+0000,5
182,3360569876,꾸준히 먹고있습니당,2022-02-05T16:05:45.484+0000,5
183,3365544253,늘 영양제는 여기서 주문해서 먹어요 필요한것만 쏙쏙 골라서 먹을 수 있어요,2022-02-11T23:00:28.129+0000,5
184,3358060864,유산균 중에 가장 저렴해여 억이나 들어있는데,2022-02-01T06:35:47.945+0000,5
185,3359011967,아침마다 복용하기 간편해요,2022-02-03T14:46:20.418+0000,4
186,3355841452,항상 먹는 유산균이예요빠른 배송 감사해요,2022-01-27T06:20:57.071+0000,5
187,3348687591,며칠에 한번 변을 봤었는데 유산균 꾸준히 먹으니 거의 매일 보네요 살도 좀 빠졌구요 한알한알 떼서 보관가능한것도 좋네요,2022-01-17T10:06:56.106+0000,5
188,3358031127,다먹어가요 재주문해야될거같아용,2022-02-01T04:15:30.482+0000,5
189,3359095042,빠른배송과 적당한가격,2022-02-04T00:32:38.339+0000,5
190,3371739970,개월분으로 넉넉하고 먹기도 편하며 화장실도 잘갑니다,2022-02-20T04:47:21.401+0000,5
191,3359479700,항상 애용하는 제품입니다,2022-02-04T10:08:44.152+0000,5
192,3362447733,박스열었는데 포장이 너무 이쁘게 잘해주셔서 감동받았어용  건강생각하면서 열심히 먹어보겠스빈당 ,2022-02-08T07:47:48.844+0000,4
193,3359280811,재구매자입니다좋아요,2022-02-04T06:13:49.977+0000,5
194,3360403596,이번에 유산균 바꿔보려고 주문했어요 하루 먹어본게 다라서 효과는 아직 모르겠지만 배송이나 포장은 만족스럽습니다,2022-02-05T12:08:17.885+0000,5
195,3359490992,가격 착하고 배송 빠르네요 ,2022-02-04T10:20:20.074+0000,5
196,3359095818,먹기 편해서 재구매 중,2022-02-04T00:34:44.681+0000,5
197,3358434152,속이 아주 건강해지는거 같아요,2022-02-02T11:55:29.676+0000,5
198,3373370368,잘먹고있어요 계속주문합니다,2022-02-22T11:46:46.437+0000,5
199,3359442098,먹기 편해서 좋네요,2022-02-04T09:27:10.621+0000,5
200,3374320504,믿고 먹을수 있는 브랜드,2022-02-23T14:24:19.121+0000,5
201,3373104386,장이 안좋은 조카에게 보냈어요,2022-02-22T06:49:00.506+0000,5
202,3373374716,원래 먹던 제품입니다 좋아요,2022-02-22T11:50:51.130+0000,5
203,3369775427,항상 만족합니다 없으면 힘들어요,2022-02-17T10:07:58.421+0000,5
204,3359305782,빠른배송감사합니다,2022-02-04T06:46:25.768+0000,5
205,3353108113,가성비 좋은 제품 입니다 최고입니다 감사합니다  포장도 잘 되었다,2022-01-23T09:55:25.875+0000,5
206,3371838724,개별 포장이라 위생적이고 효과도 굿,2022-02-20T07:58:51.935+0000,5
207,3355697037,여기 비타민더 잘먹었었는데 유산균도 효과 좋으면 좋겠네요,2022-01-27T02:41:12.411+0000,5
208,3359053884,꾸준히 먹어 보려구요,2022-02-03T19:14:04.432+0000,5
209,3374099139,꾸준히잘 먹어볼께요,2022-02-23T10:07:45.124+0000,5
210,3357242095,먹어보고 효과느껴지는듯 꾸준히 복용 할께요,2022-01-29T13:00:46.567+0000,5
211,3364937510,여기 유산균 두 종류를 함께 복용해요 가성비 효과 모두 좋습니다,2022-02-11T03:42:37.950+0000,5
212,3371838299,부모님 드렸는데 꼬박꼬박 잘챙겨드시네요,2022-02-20T07:58:01.620+0000,5
213,3360353156,잘 먹고 있습니다,2022-02-05T11:12:46.852+0000,5
214,3358619805,가루보다 알약이 좋아요 ,2022-02-03T01:59:30.284+0000,5
215,3357127048,지난번에 주문하고 세일할때 왕창 더 주문했네요,2022-01-29T07:36:15.692+0000,4
216,3354986916,세번째구매하러갑니다 효과보고있기도하고 저렴하고 앞으로도  쭉  구매예정,2022-01-26T03:52:51.946+0000,5
217,3340619576,낱개분리가 가능하게 되어있어서 여행이나 외출시에도 소지해서 먹을수있을것같아요 장유산균 유목민인데 효과가있었으면 좋겠네요,2022-01-06T10:59:01.175+0000,5
218,3340467028,다음날 정말 빠르게 잘 받았습니다 테이프도 완충제들도 다 종이라 좋습니다  다른 리뷰처럼 캡슐포장은 정말 크네요  그래서 더 안심하고 잘 먹어보겠습니다,2022-01-06T07:51:44.753+0000,5
219,3372809727,먹기 편하고 아주 좋어요,2022-02-22T00:04:53.083+0000,5
220,3357835691,유산균 도움 많이 받고 있어요,2022-01-31T07:34:49.850+0000,5
221,3359158237,잘먹고 화장실잘갔습니다,2022-02-04T02:50:37.837+0000,5
222,3348563244,딸아이가 먹을거라 먹기 편한 캡슐을 원했는데 아주 편하게 잘 먹고 있습니다 ,2022-01-17T06:28:08.680+0000,5
223,3346049442,GNM 브랜드명이 포장에 적혀있지 않아서 자세히 보니 GNM은 수입판매네요 그래도 GNM에서 판매하니 믿고 먹어봅니다 먹고 한달사용후기 적을게요,2022-01-13T14:22:11.556+0000,3
224,3352137576,재주문입니다 유통기한 넉넉하니 좋아요,2022-01-22T01:24:49.336+0000,5
225,3358001625,잘먹을게요 감사합니다,2022-02-01T01:39:14.719+0000,5
226,3359428173,무난하니 좋아요 ,2022-02-04T09:10:42.557+0000,5
227,3372092844,유산균은 이것만 먹고 있어요,2022-02-20T16:28:05.714+0000,5
228,3371733868,포장도 꼼꼼하고 먹기 쉬워요,2022-02-20T04:35:30.393+0000,5
229,3357200574,재구매 입니더 잘챙겨먹고있어요,2022-01-29T11:09:55.691+0000,5
230,3351617270,임산부라 전 개씩 남편은 개씩 꾸준히 복용하고 있어요 먹고 또 주문할게요,2022-01-21T05:48:42.840+0000,5
231,3372717452,빠른배송 감사합니다,2022-02-21T14:23:16.236+0000,5
232,3372926185,먹기 편하고 좋아요,2022-02-22T02:39:48.514+0000,5
233,3348229024,사람마다 맞는 유산균이 있다던데  우선 며칠 먹어본결과 괜찮은듯 함,2022-01-16T22:03:45.710+0000,5
