,id,reviewContent,createDate,reviewScore
25,799308224,아직 꾸렸한 효과는 모르겠지만 차차 보이겠죠,2020-02-12T11:33:52.000+0000,5
26,801209868,먹기도편하고 좋아요,2020-02-16T02:23:22.000+0000,5
27,784411571,우선 특가떠서 구매했구요 타사제품 먹고있는데 다먹고나서 먹어볼려구요 돌아기도 같이 먹일려고하는데 그건 고객센터에 물어봐야겠죠 아기가 분유줄이고 응가할때 힘들어해서요 효과봤음 좋겠어요,2020-01-12T07:07:58.000+0000,5
28,816834378,,2020-03-12T11:47:04.000+0000,5
29,809942674,빠른 배송에 상품도 가격도 좋아요,2020-03-02T11:35:43.000+0000,5
30,802114341,행사할때 주문해서 먹고 있는데 그리 좋다는 생각이 없네요 그래도 주문한 제품 모두 먹어야겠죠,2020-02-18T01:56:41.000+0000,3
31,807240776,먹기도 편하고 좋아요,2020-02-27T03:20:29.000+0000,5
32,797471381,평소 장이 예민해서 자주 배탈나고 아팠는데 유산균 먹고 난 뒤로 많이 편안해졌어요 다음에 또 구매할래요,2020-02-09T01:15:02.000+0000,4
33,790742607,직원분들이 친절해요 또 세일하면 먹을거같아요,2020-01-26T06:12:39.000+0000,4
34,797471116,맛도 괜찮구 유산균 먹고 난 뒤로 장이 많이 편해져서 장트러블이 확연히 줄었어요 다음에 또 구매할래요,2020-02-09T01:14:14.000+0000,4
35,802760695,잘 먹고있는데 오배송으로 귀찮았어요 잘먹고있고 장 좋아진거같아요 묽은변봤는데 요새 다시 좋아진거같아요,2020-02-19T03:34:12.000+0000,4
36,799486567,아이가유산균잘묵어샀는데이건잘안먹어여,2020-02-12T18:27:44.000+0000,3
37,784598097,리뉴얼되기전 상품 섭취했었는데 장건강좋아지길 기대하며 먹고있어요 아이가 좀더 건강해지겠죠,2020-01-12T13:54:32.000+0000,5
38,785873509,원 가격에 사긴 함량이 많이 아쉽고 할인행사로 사긴 좋은 제품같아요배송 빨랐습니다,2020-01-15T04:35:24.000+0000,3
39,784165204,할인해서 저렴하게 구매했어요 먹기 전이라 좋을지는 모르겠지만 먹어보고 좋으면 계속 이용할거예요,2020-01-11T14:26:40.000+0000,4
40,791856933,먹기편하고 좋아요,2020-01-29T10:49:04.000+0000,5
41,788452802,배송빠르고 포도맛이 살짝나서 먹기가 좋아요,2020-01-20T05:11:51.000+0000,5
42,783958110,유통기한도 충분하고 아이가 먹기 편해서 좋네요또 구매할 생각 있어요,2020-01-11T06:29:11.000+0000,5
43,786447255,빠르게 잘 받았습니다 프롬바이오 유산균제품은 처음인데 맛은 괜찮네요,2020-01-16T04:50:10.000+0000,5
44,789960870,맛도 좋고 아이도 잘먹어요,2020-01-23T04:56:52.000+0000,5
45,789071806,특가 할인할 때 싸게 구매했어요,2020-01-21T09:53:13.000+0000,5
46,792641118,유산균이라 잘 챙겨먹는 편인데 일단 다른 유산균과 달리 분유맛이 나서 그닥 제 취향은 아닙니다,2020-01-30T23:09:35.000+0000,4
47,785969968,저렴하게 구매 했네요잘 먹고 있어요,2020-01-15T07:35:34.000+0000,5
48,784638581,예전에 홈쇼핑에서 보고 산적있는데 이번에 저렴한 가격으로 구매했어요 ,2020-01-12T15:34:21.000+0000,5
49,787913111,맛도좋고 몸도 건강하고 좋아요,2020-01-19T03:34:24.000+0000,5
50,784644800,대박 조아용 배송도 빨라요,2020-01-12T15:55:42.000+0000,5
51,786645222,원활한 장운동을 기대해 봅니다,2020-01-16T10:50:45.000+0000,4
52,785134824,절단선도 아주 잘 되어지고 효과도 좋아요,2020-01-13T15:38:17.000+0000,5
53,791461779,아이들이 잘 먹네요 챙겨 주지 않아도 알아서 먹어요,2020-01-28T11:43:56.000+0000,4
54,785437693,세일해서 샀는데 괜찮은거 같아요,2020-01-14T08:56:16.000+0000,5
55,783509883,선물용으로샀어요 좋은듯요,2020-01-10T07:06:20.000+0000,5
56,790191738,내기대에는 별로네요 저번에 먹었던 유산균 보다는  계속 먹어볼께요,2020-01-23T23:11:57.000+0000,4
57,784063202,프롬바이오 착한가격에 주문해서만족,2020-01-11T10:34:49.000+0000,3
58,784813995,걱정했는데 엄청 맛있오용,2020-01-13T03:16:07.000+0000,5
59,788119455,두번째 구매입니다 장건강에 좋다고해서 꾸준히 먹을려고 합니다 포장도 꼼꼼하고 먹기도 편하고 좋습니다,2020-01-19T11:57:08.000+0000,5
60,790326237,그냥 잘모르겠어요 맛은 괜찮아요,2020-01-24T09:41:45.000+0000,4
61,784148255,모유유래유산균 좋다하여 주문했어요 효과있음 홍보 많이 할게요,2020-01-11T13:48:39.000+0000,5
62,788501804,더보내시고 반품전화가 계속오는게 번거로웠어요 확인잘하시고 보내주시는게,2020-01-20T06:46:07.000+0000,2
63,786502026,저렴한 가격에 득템 했어요  총알 배송에  다시한번  놀랍니다 ,2020-01-16T06:29:08.000+0000,3
64,785177715,항상 먹는제품이라 바로 주문했어요 저렴한 가격에 잘 구입했네요,2020-01-13T23:14:09.000+0000,4
65,786234020,아연들어있다햐사 샀어요 응아잘나와요,2020-01-15T15:42:54.000+0000,4
66,788425490,프롬바이오에서 유산균은 첨 구매해보는거라 ,2020-01-20T04:21:18.000+0000,5
67,783925072,처음 사본 유산균이에요 포장도 깔끔하고 맛도 괜찮아요 저렴하게 잘 구입했어요,2020-01-11T05:15:14.000+0000,5
68,788564880,오늘부터 먹었는데 잘 모르겠어용,2020-01-20T08:52:23.000+0000,3
69,785159165,배송빨라요유산균잘묵는아이가이건안묵휴,2020-01-13T19:22:15.000+0000,4
70,786077983,타사보다 유산균수가 부족하지만  가격대비 넘 좋네요,2020-01-15T10:55:36.000+0000,5
71,788183073,잘 받았습니다 화면과 같습니다,2020-01-19T14:15:16.000+0000,4
72,786735192,원래 복욕하던 제품들 저렴하게 구입해서 좋네요,2020-01-16T13:26:19.000+0000,5
73,785191936,아이들도 함께 온 가족이 먹습니다 너무 달지도 않아서 좋네요,2020-01-14T00:07:58.000+0000,5
74,785044574,아직  얼마  안되서  효과는 잘모르겠지만 포장배송 모두  만족합니다,2020-01-13T11:44:17.000+0000,5
75,786657076,처음 사보았는데 가성비 좋은 제품이면 좋겠네요,2020-01-16T11:11:45.000+0000,4
76,783958761,할인해서잘산거같아요열심히먹고장튼튼,2020-01-11T06:30:39.000+0000,4
77,784651892,포장도좋고 배송도 빠르고  아직 먹어보지는  못했는데  잘 복용 할께요,2020-01-12T16:25:51.000+0000,5
78,783784657,장건가위해 구입했어요 효과보길  기대해요,2020-01-10T22:16:39.000+0000,4
79,786006349,아직 섭취전 입니다  효과있기를 바랍니다,2020-01-15T08:41:19.000+0000,4
80,787960639,좋은가격에 좋은상품만난듯,2020-01-19T05:31:11.000+0000,5
81,783963435,장 건강에 좋은 유산균이라 데일리로 섭취하기 좋아요,2020-01-11T06:41:00.000+0000,5
82,785088714,맛도 좋고 저렴한 가격에 잘 산듯,2020-01-13T13:27:21.000+0000,5
83,784560158,좋아요싸게 잘 구입했어요,2020-01-12T12:35:38.000+0000,5
84,783706147,소포장으로 잘 포장되어  먹기도 간편하게 되어있어요,2020-01-10T13:59:01.000+0000,5
85,783981249,무난하게 우리 아이 잘 먹네요,2020-01-11T07:20:23.000+0000,4
86,783497025,한포에 양이 많이 들어있어용,2020-01-10T06:41:59.000+0000,5
87,785171500,잘받았습니다 잘먹을께요,2020-01-13T22:36:43.000+0000,5
88,783956158,온가족이 먹기 편해요,2020-01-11T06:24:33.000+0000,4
89,784006183,배송 빠르게 발 받았어요,2020-01-11T08:14:29.000+0000,5
90,785169578,만족합니다,2020-01-13T22:21:23.000+0000,5
91,784141758,잘받았습니다,2020-01-11T13:34:06.000+0000,5
92,785085940,좋네요 좋아요,2020-01-13T13:21:05.000+0000,5
93,756245418,배송이 진짜 빠르네요,2019-11-14T09:19:12.000+0000,5
94,741679396,좋아요 번째 구매예요 살 아이 요거트에 섞어서 먹였었는데  그냥 먹어도 맛있다고 하네요 화장실도 잘가고 기호성도 좋으니 만족합니다 유통기한이 월일까지라 너무 임박하긴한데 개월치니까 그전에 얼른 먹여야겠어요,2019-10-15T06:30:51.000+0000,4
95,739081622,저희애가 변를 사나흘에 한번씩 보는데 한달 꾸준히 먹였더니 매일 변을보기시작하네요  아직 시간은 불규칙적이지만 너무 좋아요 혹시나 균죽을까 냉장고넣어서 보관합니다,2019-10-09T13:28:04.000+0000,5
96,738160521,아이들이 좋아해요 요구르트맛이 나서 맛있대요 가격도 저렴하고 좋네요,2019-10-07T11:53:26.000+0000,4
97,755896528,애들이 잘먹어요 도움되고 있어요,2019-11-13T14:51:55.000+0000,4
98,742533988,종근당 락 년정도 먹다가 한번 바꿔보았어요 일똥 못하는 세여아 일주일에 번정도 였는데 한달정도 먹었더니 일똥 하는 중입니다  이 유산균으로 바꿔서 그렇다는 확신은 없지만 만족하고 있어요 꾸준히 먹여보려구요 아이 말로는 락 보다 맛이 없데여,2019-10-16T14:27:16.000+0000,5
99,751002597,그전엔 유산균 안먹었는데 핑크로 포장되있어서 잘 먹네요 ,2019-11-04T01:43:18.000+0000,5
100,749468942,딸애가 잘 먹음 알약으로 된것만 먹다가 가루 처음 먹이는데 아침공복에 잘 받아먹음 재구매의사,2019-10-31T08:07:27.000+0000,5
101,753245063,다먹으면 또 주문할께요,2019-11-08T07:13:19.000+0000,5
102,750805109,생각보다 아이가 잘 안먹으려고하네요,2019-11-03T12:01:25.000+0000,3
103,751320575,온가족이 꾸준히 먹고있어요 장이 편안해요,2019-11-04T13:26:57.000+0000,5
104,737993620,아이들이 잘먹어요 아침에 일어나서 혼자 챙겨먹어요,2019-10-07T05:22:25.000+0000,5
105,738367550,첨가물 안들어있는걸로 검색하다가 구매하게 되었어요 이벤트 행사중이라 저렴하게 잘샀어요 효과는 잘 모르겠지만 맛도 괜찮고 다먹고 재구매할께요,2019-10-08T03:02:16.000+0000,5
106,737185486,유통기한 월까지인 상품사서 저렴하게 샀는데 어차피 매일 한포씩먹으면 유통기한전까지 먹을수있어서 샀어요 맛있고 화장실잘가요,2019-10-05T07:34:42.000+0000,5
107,740179373,먹기 편하고 깔끔하게 되어있어서 좋습니다,2019-10-11T22:30:27.000+0000,5
108,724340947,아이먹이려고 샀는데 맛도 괜찮고 먹기가 편하네요보관도 실온보관이라 관리하기도 편해요 아이가 화장실에 오래 앉아있는편이였는데 유산균먹은 후로는 금방 다녀오네요 싸게산 만큼 유통기한은월말이라 부지런히 먹여야겠어요,2019-09-05T23:41:15.000+0000,5
109,742999283,아이들이 맛이 좋다고 잘 먹네요,2019-10-17T11:45:08.000+0000,3
110,737990545,아이들이 거부감없이 잘챙겨먹어요  맛있나봐요,2019-10-07T05:15:44.000+0000,5
111,736632185,우선 아이가 거부감없이 잘먹어서 좋아요 핑크케이스라 더잘먹네요 ,2019-10-04T02:25:46.000+0000,5
112,737126651,유통기한 짧은건 알았고 늘먹던제품 싸게사서 좋아요,2019-10-05T05:15:03.000+0000,5
113,734946942,항상 먹던거예요 온가족 같이 먹어요 계속 먹을거예요,2019-09-30T10:36:48.000+0000,5
114,736152006,아이들이잘먹어요 좋아요,2019-10-02T18:38:53.000+0000,5
115,724503452,아이들이 맛있는지 잘먹어요 거부감이 없어서 먹이기 쉬워요,2019-09-06T06:05:58.000+0000,5
116,724468776,아이 챙겨주고 있는데 잘먹네요,2019-09-06T04:46:11.000+0000,4
117,732334991,아이들이 잘먹어서 좋네요,2019-09-25T03:23:33.000+0000,3
118,715995789,아연도 들어있는 유산균이라고해서 구매했어요 +행사라 더 살까했는데 유통기한때문에 한개만사서아쉬워요,2019-08-19T02:16:44.000+0000,5
119,731968966,아이가 잘먹으니 만족합니다,2019-09-24T09:58:28.000+0000,5
120,728589289,월까지네요원래 짧은건지,2019-09-17T11:29:32.000+0000,3
121,729997125,애들이 잘먹어서 좋아요,2019-09-20T06:00:35.000+0000,4
122,728518554,좁좁제머매웅제더옵매옿,2019-09-17T08:59:51.000+0000,4
123,726504976,타제품에 비해 아이가 맛있게 먹어서 정말 만족스럽습니다,2019-09-10T13:58:07.000+0000,5
124,708958744,세 딸아이 먹일려고 구매했습니다 모유성분 유산균이 더 좋다길래 일단 아이가 잘 먹어서 수월하고 봉지 뜯기도 편해요 재구매의향 있습니다,2019-08-01T15:13:52.000+0000,5
125,714093583,아직 아이들 먹여보진 않았지만 포장 꼼꼼히잘되있어요,2019-08-14T08:23:25.000+0000,5
126,725424122,딸기맛이라며 좋아하네요,2019-09-08T09:59:32.000+0000,5
127,711201402,아들먹이려고 구매했습니다,2019-08-07T08:49:48.000+0000,4
128,721945575,아이가 잘먹네요,2019-09-01T01:41:09.000+0000,4
129,714306450,아이랑 같이 먹고 있어요 효과는 아직 ,2019-08-14T18:36:58.000+0000,3
130,717933043,맛도 좋고 포장도 깔끔하고 아이들이  좋아하네용,2019-08-22T22:08:38.000+0000,5
131,718415542,첨가물 없다기에 믿고 구매했어요,2019-08-24T00:48:55.000+0000,5
132,717413979,모유유산균이라 주문했습니다,2019-08-21T21:43:38.000+0000,3
133,699220468,모유성분과 아연 그리고 신바이오틱스 유산균이 들어 있다고 하여 구입했습니가 아직 먹은지 얼마 안되서 효과는 모르겠지만 꾸준히 먹여볼생갓입니다,2019-07-11T02:33:56.000+0000,5
134,696776945,모유유산균이 좋다고 해서 먹여봤어요 응가도 잘하고 좋은거같네요,2019-07-05T23:32:54.000+0000,5
135,705707021,저렴하네요 유통기한 월까지라 그런듯 배송은 전보단 오래걸렸어요,2019-07-25T05:37:00.000+0000,5
136,706168427,잘받았읍니다감사합니다,2019-07-26T04:53:13.000+0000,4
137,704981687,머기좋고 괜잖습니다,2019-07-23T22:19:05.000+0000,5
138,695690152,유통기한이 이렇게 짧은 줄 모르고 개월치 샀는데 한통은 제가 먹어야하는 아쉬움그래도 일반 유산균에서 모유 유산균으로 바꾸니 왠지 우리 아이 응가가 이쁘게 나오는듯 해요,2019-07-03T14:05:45.000+0000,5
139,689065357,+인데 개가 와서 따로 연락드린 후 다시 재포장 반송을 해야하는 번거로움이 있었고 모유유래 유산균이라서 분유맛에 달지도 않아서 개인적으로는 먹기 힘들었어요 다만 시중의 달달한 유산균들과 달리 달지 않은 것을 보면 그만큼 건강면에서 신경을 쓴 것 같다는 느낌이 듭니다,2019-06-19T08:37:44.000+0000,4
140,690169590,배송 빨라요 아이들에게 도움되길 바래요,2019-06-21T13:01:33.000+0000,5
141,700583424,유통기한 알고 구매한거니까빨리 먹어야겠네요,2019-07-14T05:48:44.000+0000,5
142,698992547,꾸준히 먹이고 있어요 착한 가격 맘에 들어요 가격은 착해도 가성비 좋기를 바랍니다,2019-07-10T12:33:39.000+0000,5
143,699638125,괜찮은것같애요유통기한도기네요,2019-07-11T21:30:57.000+0000,5
144,692957689,모유성분 유산균이 좋다길래 급 구매해서 먹이고 있습니다 아이몸에 유익균이 많아졌음 좋겠네요,2019-06-27T13:27:04.000+0000,5
145,698092832,아기가 잘 먹어요 먹고 또 먹어요,2019-07-09T01:13:32.000+0000,5
146,691768900,아이가 잘먹네요 가격이 저렴해서 망설이고샀는데 유산균은 개월단위로 바꿔주라해서 개월 잘먹여보려고요,2019-06-25T08:33:19.000+0000,4
147,690896665,포도향이 맛있어요 츄잉을 좋아하는데 아직 아이가 어려서 물이나 우유에 타서 먹이고 있네요,2019-06-23T11:48:05.000+0000,5
148,696971901,잘받아서 먹고있어요,2019-07-06T08:23:04.000+0000,3
149,692018573,배송도 빠르고 무엇보다 아이가 너무 좋아해요 맛있나봐요 ,2019-06-25T21:36:42.000+0000,5
150,682832308,아이가 변비가 너무 심했는데 이거저거 다 먹여봤지만 요 제품이 가장 좋은듯해요 그리고 감기에 확실히 덜 걸리네요 모유성분이 면역력까지같이 높여주나봐요 여지껏 먹었던 그 수많은 유산균들이 주마등처럼 지나가네요 ,2019-06-05T14:18:49.000+0000,5
151,691551180,저렴하게 잘 구매했어요 배송 빠릅니다,2019-06-25T01:15:44.000+0000,5
152,691598096,입자도 곱고 맛이 좋네요,2019-06-25T02:56:31.000+0000,3
153,688448122,다른거먹이다가한번사봤어요,2019-06-18T06:40:51.000+0000,4
154,675997061,유통기한 월까지예요 배송 빨랐구요 약국보다 훨씬 싸게 사서 좋아요 감사합니다,2019-05-22T00:54:14.000+0000,5
155,682473228,받자마자 한포 복용했는데 포도향이 좀나고 달콤새콤한 맛이 나네요,2019-06-05T01:20:08.000+0000,4
156,675710225,이전에 가격대가 있는 제품들 먹다가 같은 균수에 저렴하기에 선택했는데 실제 느껴지는 효과나 편안함이 없었다 유산균은 왜 비싼것이 좋은가,2019-05-21T09:31:32.000+0000,2
157,682233878,빠른 배송이 좋아요,2019-06-04T11:37:25.000+0000,4
158,685425565,배송빠르고 좋아요 좋아요,2019-06-11T16:59:19.000+0000,4
159,660172711,맛있어요 좋으리라 생각하고 먹어요,2019-04-15T07:05:14.000+0000,5
160,662508590,배송 빨라서 좋아요,2019-04-20T12:09:01.000+0000,5
161,656150414,잘받았읍니다감사합니다,2019-04-06T04:26:37.000+0000,4
162,648789663,아이가 잘먹어요 다먹여보고 또주문할께요 배송도 빨라서 좋네요,2019-03-20T10:09:26.000+0000,5
